hhnum,0.25 mi,0.50 mi,1.0 mi,2.0 mi,5.0 mi,10.0 mi,15.0 mi,30.0 mi,0.25 mi_ff,0.50 mi_ff,1.0 mi_ff,2.0 mi_ff,5.0 mi_ff,10.0 mi_ff,15.0 mi_ff,30.0 mi_ff,nearsnap_dist,nearsnap_stype,nearff_dist,inchhavg_r
117540,0,0,1,3,17,62,124,328,0,0,1,1,7,38,50,53,0.98,CS,0.88,2380.0
117545,0,0,0,0,11,38,54,225,0,0,0,0,0,4,14,35,2.99,CS,7.67,2100.0
117564,1,2,7,17,85,96,99,108,4,8,8,17,70,89,89,90,0.22,CS,0.09,802.556857619654
117572,11,47,114,284,1501,8241,12894,15095,4,14,22,59,142,180,180,180,0.06,SG,0.09,1536.67
117588,0,0,15,48,173,265,311,385,0,0,7,37,103,175,209,221,0.56,CS,0.63,2091.02795682059
117591,0,0,14,58,277,966,2454,7521,0,0,7,30,178,187,276,1342,0.62,CS,0.64,5695.2
117593,0,2,10,21,54,73,89,199,0,3,4,25,48,52,53,78,0.42,SM,0.26,1300.0
117594,0,0,4,10,18,51,70,385,0,0,4,6,22,32,35,69,0.6,SM,0.85,1500.0
117604,0,0,0,0,10,13,146,1003,0,0,0,0,5,7,90,355,2.48,CS,2.66,1600.0
117606,0,0,0,0,4,31,74,239,0,0,0,0,0,2,8,32,4.42,CS,8.04,2294.0
117609,1,3,10,27,235,674,795,948,0,3,9,18,154,375,434,439,0.07,CO,0.39,1781.0
117612,3,3,16,78,477,959,1171,1814,2,2,2,27,122,397,532,573,0.12,CS,0.13,990.0
117617,0,0,7,35,211,739,1205,2584,0,1,6,36,165,536,721,736,0.59,SM,0.49,2570.0
117618,0,1,7,7,7,65,225,1957,0,0,5,5,5,49,189,215,0.5,SG,0.65,8740.0
117619,0,1,1,1,2,6,8,33,0,0,0,0,0,0,0,10,0.49,CS,18.03,1200.0
117623,1,3,12,40,87,173,249,1132,0,1,2,10,37,107,124,130,0.11,SS,0.48,1385.0
117626,0,0,3,6,6,7,46,117,0,0,0,3,3,3,22,31,0.88,CS,1.03,3360.0
117627,1,7,17,32,129,399,811,1913,0,3,8,13,57,185,400,736,0.21,CS,0.27,42.5166036650487
117630,2,5,20,63,171,431,1159,4317,0,0,1,5,87,292,498,552,0.2,CS,0.75,1400.0
117635,8,30,96,365,1113,2952,4358,6943,1,12,33,91,428,675,997,1575,0.17,CS,0.17,0.0
117650,0,0,3,14,162,637,1097,2378,0,0,0,1,49,464,860,1478,0.55,CS,1.33,1400.0
117654,0,5,6,14,15,17,44,215,1,8,8,10,10,10,10,22,0.28,CS,0.2,2939.0
117657,0,0,0,0,2,17,84,774,0,0,0,0,0,15,58,80,4.66,LG,5.91,2100.0
117658,2,3,16,43,232,818,1573,6069,1,4,16,61,225,751,856,1057,0.05,CS,0.14,846.0
117660,0,0,0,2,37,68,115,434,0,0,0,0,17,32,62,209,1.25,CS,2.8,2026.0
117662,0,0,6,31,92,96,99,108,0,1,2,32,88,89,89,90,0.6,CS,0.46,500.0
117663,4,6,13,60,550,1682,3480,6856,0,0,0,28,252,287,448,1371,0.08,MG,1.24,9152.59087581319
117667,0,0,0,1,23,92,287,2528,0,0,0,0,8,30,130,536,1.79,CS,2.69,4421.0
117672,0,1,10,20,175,654,851,1084,0,3,10,13,80,234,334,355,0.37,MG,0.47,4700.0
117673,0,1,9,24,32,34,47,147,0,1,4,13,17,17,21,31,0.47,MG,0.42,5975.0
117681,0,0,0,3,13,33,101,1103,0,0,0,14,18,34,108,779,1.19,CO,1.24,6186.0
117684,0,8,28,68,461,1733,3241,4437,0,1,8,19,122,244,385,548,0.32,CO,0.35,5706.0
117687,1,1,8,14,139,407,649,858,2,4,12,28,133,322,460,553,0.15,CO,0.12,5000.0
117689,0,0,0,3,5,29,58,238,0,0,4,6,7,23,24,43,1.35,CS,0.53,1089.931755946
117695,10,42,127,301,1883,8499,12968,15029,2,8,22,47,129,178,180,180,0.07,SG,0.07,5491.47
117700,1,1,3,4,12,82,198,422,0,0,1,1,1,50,146,212,0.24,CS,0.79,1877.0
117701,0,8,23,62,277,614,685,1390,2,6,19,44,228,524,578,637,0.25,CS,0.1,2715.2
117705,1,6,14,21,26,41,75,280,0,2,5,7,7,7,7,39,0.12,MG,0.39,697.0
117707,1,4,14,57,246,628,1093,2076,0,3,8,33,182,554,951,1637,0.22,CS,0.47,1941.338
117717,1,3,8,26,34,34,39,207,1,1,6,23,28,28,29,45,0.09,CS,0.11,1000.0
117720,1,1,7,17,68,87,93,150,0,0,2,18,69,74,74,77,0.16,CS,0.74,804.0
117722,0,0,0,0,7,65,129,322,0,0,0,0,2,35,50,53,3.56,CS,3.51,2441.0
117730,2,8,29,67,142,2477,7006,14459,0,1,5,7,33,202,428,428,0.21,SG,0.5,360.0
117741,0,1,5,32,90,209,587,2468,0,0,0,8,44,88,115,215,0.38,SS,1.17,2160.0
117753,0,0,2,3,35,78,110,405,0,0,1,2,24,53,64,211,0.59,CO,0.76,2080.0
117769,0,0,3,10,32,192,810,2632,0,0,1,13,39,143,323,736,0.75,CO,0.76,16583.324
117777,0,1,7,7,7,59,219,1949,0,0,5,5,5,47,190,215,0.48,SG,0.63,1680.0
117778,0,1,13,38,79,85,92,125,0,0,13,38,71,74,74,76,0.43,CS,0.52,840.0
117786,1,3,11,42,178,283,311,438,0,0,1,30,108,191,211,221,0.08,CS,0.83,746.0
117789,4,5,11,14,15,17,44,218,5,8,10,10,10,10,10,22,0.05,CS,0.04,955.0
117801,0,0,2,20,111,236,495,1613,0,0,0,8,51,91,196,196,0.59,MG,1.42,4181.29109408
117807,0,0,8,41,212,712,915,2293,0,0,6,29,168,440,571,736,0.63,CS,0.7,1048.0
117814,0,0,6,23,38,65,78,285,0,0,0,15,22,29,29,31,0.6,CS,1.18,2465.0
117819,15,55,114,286,1522,8272,12898,15095,5,13,23,59,142,180,180,180,0.04,SG,0.13,2451.2142634
117821,0,9,25,71,473,1734,3238,4443,0,2,8,19,116,242,384,548,0.34,CO,0.4,7700.0
117823,1,1,4,5,5,6,16,367,1,2,5,6,6,6,6,87,0.22,SM,0.12,1088.0
117830,0,0,2,2,2,39,87,240,0,0,0,0,0,9,10,42,0.79,CO,6.15,2374.0
117834,0,6,16,66,265,544,652,1333,0,4,12,42,169,450,546,640,0.3,SM,0.3,3780.0
117837,0,9,26,68,464,1728,3241,4440,0,1,8,19,121,244,385,548,0.29,CO,0.35,3806.89258276623
117842,0,1,7,14,15,19,44,207,0,1,2,10,10,10,10,22,0.29,CS,0.4,5834.33
117844,0,0,0,1,75,295,665,997,0,0,0,0,50,195,420,439,1.2,DR,2.89,5271.67
117846,2,2,12,44,226,558,667,1251,4,5,12,30,183,457,568,640,0.11,SS,0.14,2520.0
117853,0,1,6,17,81,258,613,2359,0,0,10,29,75,197,407,1468,0.39,CS,0.69,1386.67
117854,0,0,0,0,4,26,53,163,0,0,0,0,0,2,14,19,3.01,CS,6.0,4000.0
117860,7,29,93,359,1091,2947,4352,6944,1,13,32,90,428,675,999,1575,0.19,CS,0.2,4292.76915035325
117875,0,0,3,16,153,561,1004,1781,0,0,6,17,62,160,196,196,0.9,CO,0.87,2400.0
117882,0,0,3,30,95,221,563,2480,2,4,13,49,158,355,673,1057,0.55,SM,0.21,8300.0
117886,0,0,0,0,22,149,452,4417,0,0,0,2,22,67,142,199,2.11,SM,1.87,9790.65000000001
117894,1,2,7,17,85,96,99,108,4,8,8,17,70,89,89,90,0.22,CS,0.1,4200.0
117897,5,6,10,24,64,148,382,2585,1,5,9,20,56,108,181,288,0.04,CS,0.12,4060.0
117898,0,0,0,1,41,97,100,108,0,0,0,1,53,89,89,90,1.53,SS,1.53,6020.0
117906,0,1,4,46,133,554,1003,1781,1,1,3,22,83,194,196,196,0.27,CS,0.18,11233.33
117907,0,0,2,8,34,35,55,202,0,0,0,3,28,29,29,45,0.78,CS,1.72,0.0
117909,0,0,0,3,10,60,305,1048,0,0,0,1,6,37,171,355,1.76,CO,1.84,5010.0
117917,2,15,25,72,239,481,598,914,0,4,6,41,159,358,485,589,0.13,CS,0.42,0.0
117919,1,1,5,28,153,581,1023,1772,0,0,2,3,41,131,195,196,0.18,CS,0.83,5847.7
117924,0,0,9,41,219,877,1159,1974,0,1,7,21,96,352,527,573,0.52,CS,0.48,19500.0
117926,1,3,9,28,265,1062,1811,2988,3,3,5,46,236,483,649,869,0.17,SS,0.15,3902.08
117931,0,0,10,21,34,34,38,206,0,0,5,19,28,28,29,45,0.55,CS,0.58,8190.0
117934,1,3,4,10,12,16,16,38,0,3,4,12,12,12,12,17,0.11,CS,0.31,1260.0
117938,0,1,13,40,64,90,126,294,0,0,4,12,37,44,52,53,0.44,CS,0.88,1686.0
117939,0,0,0,6,19,99,200,3265,0,0,0,6,16,53,69,197,1.3,SS,1.3,11435.4408093614
117941,6,23,80,189,338,1076,2611,6544,3,17,24,39,159,287,298,1242,0.03,SG,0.2,1443.0
117955,1,1,1,6,17,58,70,407,0,0,0,5,21,32,35,69,0.25,SM,1.62,5610.0
117956,0,0,2,2,17,79,216,1320,0,0,0,0,17,93,225,973,0.52,CS,3.02,7095.84
117962,0,1,4,46,133,554,1005,1782,1,1,3,22,83,194,196,196,0.27,CS,0.18,3000.0
117964,0,0,0,22,149,280,316,429,0,0,0,18,96,183,214,221,1.25,BB,1.24,2614.0
117965,0,0,0,6,56,227,326,361,0,0,0,12,50,68,75,81,1.03,CO,1.14,4150.0
117971,0,1,8,32,162,579,1044,1760,0,0,15,32,81,170,195,196,0.31,CS,0.71,4024.0
117972,1,4,9,42,123,153,160,219,1,13,22,29,98,122,125,131,0.23,CS,0.24,698.0
117973,0,2,16,96,442,758,919,1063,0,0,4,34,111,256,313,345,0.38,CS,0.61,13820.0
117979,1,10,23,99,387,810,1127,1739,6,10,13,36,151,374,519,573,0.07,SM,0.08,1191.60102298
117980,1,3,8,28,85,209,291,1270,0,1,15,24,57,124,125,130,0.25,CO,0.39,1492.0
117981,0,0,4,13,39,122,421,1231,0,0,1,8,14,18,21,98,0.85,SM,0.91,1970.0
117984,0,3,10,29,80,212,295,1294,0,2,11,27,55,124,125,130,0.33,SS,0.3,2713.22
117987,0,0,1,1,31,148,450,6820,0,0,1,2,20,75,145,197,0.63,CO,0.63,2519.0
117988,0,0,1,9,93,179,235,505,0,0,1,11,73,116,131,137,0.61,SS,0.66,3466.67
117989,1,1,9,17,177,1504,4016,14372,0,1,8,17,85,147,160,197,0.25,CO,0.43,7700.0
117990,2,5,9,36,142,192,221,493,0,2,9,27,92,118,122,137,0.22,CS,0.39,0.0
117992,2,2,3,21,226,612,1088,4491,3,4,12,63,254,687,1016,1057,0.19,CS,0.19,5223.04092271882
117996,0,2,6,12,12,16,16,38,1,5,9,12,12,12,12,17,0.43,SG,0.19,1120.0
118001,2,2,7,18,86,96,99,108,6,8,9,17,71,89,89,90,0.11,CS,0.06,2794.88173551629
118005,0,0,15,45,228,730,1197,2587,0,0,14,38,170,530,725,736,0.54,CS,0.51,1025.0
118008,0,5,11,55,239,556,665,1252,0,3,9,37,187,459,565,640,0.38,SS,0.43,8000.0
118015,0,0,0,1,2,10,81,201,0,0,0,0,1,8,29,35,1.28,SS,2.72,3894.0
118019,0,0,0,0,1,21,37,276,0,0,0,0,0,6,13,32,3.33,CS,6.95,3500.0
118021,0,1,8,22,162,723,2108,4513,0,4,14,30,71,139,162,196,0.32,SS,0.29,19933.34
118024,0,0,0,0,4,8,80,765,0,0,0,2,7,9,111,585,2.65,CS,1.18,7420.0
118028,0,1,4,7,74,243,425,694,0,0,0,0,1,1,2,3,0.47,SG,3.85,1548.71387567045
118029,0,0,0,2,7,77,203,416,0,0,0,1,1,49,149,212,1.62,ME,1.62,550.0
118038,3,5,8,20,28,77,274,589,3,3,4,12,20,24,33,69,0.07,CO,0.08,5590.0
118040,0,0,0,0,0,49,194,525,0,0,0,0,0,31,47,69,6.28,CS,7.52,5167.0
118041,0,0,0,1,2,32,87,604,0,0,0,0,3,14,42,99,1.99,CS,3.65,5425.0
118048,0,1,5,23,162,282,311,438,0,0,0,9,107,185,211,221,0.49,CS,1.48,2118.0
118058,0,1,3,3,3,6,23,86,0,0,0,2,2,2,14,19,0.49,CO,1.12,1094.7
118060,0,0,4,5,5,17,72,672,0,0,1,3,3,9,65,80,0.53,CO,0.84,1257.0
118061,1,1,1,10,37,113,184,1104,0,2,4,7,35,77,93,110,0.1,CS,0.41,2912.0
118076,4,14,38,93,163,477,1307,2306,1,2,5,25,68,84,117,293,0.12,CS,0.25,1610.0
118078,0,0,0,0,13,77,173,724,0,0,0,0,4,12,30,53,2.7,CO,4.83,2400.0
118080,0,1,1,1,1,3,9,52,0,0,0,0,0,0,0,21,0.34,MG,16.03,3683.33
118084,0,0,11,50,83,90,97,163,0,0,14,26,54,56,56,56,0.61,MG,0.66,1394.0
118085,0,0,2,7,34,35,59,204,0,0,0,1,28,29,29,45,0.94,CS,1.93,5288.0
118087,1,1,3,10,214,1336,3123,6508,0,2,7,14,170,331,751,1521,0.14,CO,0.27,9384.02936392318
118089,0,3,10,29,267,1052,1809,2987,1,3,7,47,227,482,647,869,0.28,SS,0.09,3560.85945873569
118091,0,14,30,62,79,167,307,7667,1,5,17,25,42,90,101,286,0.26,SS,0.12,10460.482818258
118092,1,1,1,2,4,26,92,276,0,0,0,0,0,0,1,23,0.24,CS,14.74,1883.74992682899
118099,3,32,117,305,1908,8588,12977,15032,2,2,18,46,129,178,180,180,0.12,CS,0.2,4340.0
118101,1,3,14,56,176,1110,3136,7199,0,0,3,31,128,245,729,1575,0.21,MG,0.77,3120.0
118103,2,12,34,111,807,2001,2921,4629,1,12,43,90,334,658,881,1047,0.09,CS,0.25,10000.0
118112,0,0,0,0,1,27,42,186,0,0,0,0,0,14,25,77,4.19,CS,5.75,1193.0
118114,0,2,10,23,108,329,772,2300,0,2,13,24,60,95,182,319,0.29,CS,0.46,13500.0
118116,0,1,1,2,9,14,45,180,0,0,0,0,0,0,15,32,0.28,LG,11.61,1400.0
118117,0,0,6,20,24,54,147,924,0,0,8,18,21,45,140,599,0.66,MG,0.82,16690.0
118122,0,0,1,12,16,18,40,504,0,0,0,4,4,4,5,18,0.76,CS,1.07,1154.0
118125,1,3,15,69,142,2858,7065,14492,0,2,3,7,34,221,428,428,0.16,CS,0.38,1797.17
118127,8,35,123,310,1888,8566,12972,15031,2,7,21,47,129,178,180,180,0.12,SG,0.08,4333.34
118135,0,2,5,22,38,42,54,377,0,5,13,32,49,52,57,57,0.36,CS,0.32,1400.0
118136,0,0,0,0,7,26,46,354,0,0,0,0,1,5,5,19,2.09,CS,3.1,5200.0
118142,0,0,0,0,5,44,94,643,0,0,0,0,0,28,33,51,4.16,CS,5.16,1550.0
118144,1,2,13,45,220,557,667,1248,3,5,12,30,181,455,567,640,0.17,SS,0.17,0.0
118152,0,0,0,0,6,29,53,376,0,0,0,0,0,13,15,28,2.06,CS,7.27,1157.0
118155,2,3,22,26,42,49,53,104,0,0,9,10,13,14,14,21,0.17,CO,0.55,8100.0
118156,1,5,12,70,237,673,1090,2507,1,5,9,40,135,401,646,736,0.24,CO,0.18,13100.0
118169,0,0,10,19,21,28,36,249,0,0,9,14,15,23,26,49,0.6,CO,0.57,6000.0
118170,1,4,18,69,181,289,319,430,0,3,11,38,111,199,216,221,0.21,CO,0.26,742.0
118172,0,2,10,20,21,28,36,249,0,4,9,15,15,23,26,49,0.48,CO,0.47,12540.0
118177,1,8,83,371,2853,8960,11735,14965,1,4,24,77,340,424,428,428,0.16,SS,0.16,10226.851049377
118183,7,23,77,185,339,1068,2591,6539,4,17,24,37,158,287,298,1242,0.04,SG,0.22,854.0
118185,1,8,16,39,68,138,212,361,4,7,15,34,56,133,166,212,0.22,CO,0.08,975.231840152177
118188,0,0,0,0,49,82,128,514,0,0,0,0,14,19,30,39,2.06,CS,4.14,1598.0
118193,1,2,3,15,55,221,321,366,6,11,11,25,43,63,68,81,0.11,SS,0.01,1990.0
118195,0,1,2,4,120,474,914,1777,0,0,0,2,73,190,196,196,0.5,CS,1.46,3700.0
118199,0,0,7,46,83,90,97,161,0,0,5,24,53,56,56,56,0.58,CO,0.92,4700.18972165843
118200,0,0,8,33,194,566,800,993,0,0,1,7,145,378,437,439,0.59,CS,0.66,764.200352107521
118204,2,4,12,34,41,43,60,103,1,1,3,13,13,13,15,21,0.06,CS,0.08,12627.34
118206,1,3,8,28,86,207,292,1267,0,1,12,24,56,122,126,130,0.14,CO,0.47,4759.0
118207,0,0,5,9,18,156,295,360,0,0,2,14,35,60,67,76,0.52,CS,0.96,1600.0
118211,0,0,0,4,9,29,49,269,0,0,0,0,1,8,17,32,1.07,CS,4.93,4792.662
118217,0,2,5,16,99,538,1163,2973,0,1,3,11,51,115,383,869,0.33,CS,0.41,1784.0
118220,1,4,8,12,12,12,13,19,3,6,9,12,15,15,15,15,0.13,BB,0.17,2000.0
118223,1,3,16,69,139,2776,7045,14471,0,2,3,7,33,210,428,428,0.09,CS,0.36,4564.94581627703
118228,0,0,2,8,51,138,167,234,0,0,6,8,38,98,126,131,0.81,CO,0.81,902.0
118234,2,6,14,24,37,42,52,365,1,11,13,27,48,52,57,57,0.22,SS,0.24,1680.0
118237,1,3,8,26,34,34,39,207,1,2,6,24,28,28,29,45,0.08,CS,0.1,1623.0
118238,0,0,9,32,210,559,770,1024,0,0,6,18,108,309,401,439,0.63,MG,0.63,4038.634155538
118245,3,3,11,20,21,25,41,511,0,0,1,10,12,12,12,51,0.09,MG,0.6,2400.0
118247,0,0,0,0,1,10,44,517,0,0,0,0,0,0,4,17,3.85,CS,10.05,6490.05562411784
118248,1,1,3,12,39,149,221,387,1,4,6,14,36,109,160,212,0.19,CO,0.07,3306.93393690166
118250,0,0,0,0,6,34,88,587,0,0,0,0,5,30,47,79,3.56,CS,4.47,1776.67
118257,0,2,4,30,91,225,559,2436,2,6,12,47,159,349,660,1057,0.33,SM,0.02,7700.0
118259,3,6,10,18,83,204,427,1818,8,10,13,26,128,264,526,1057,0.17,SM,0.17,6000.0
118264,8,21,67,140,725,6378,10786,15101,0,1,9,17,102,180,180,180,0.07,CS,0.48,1347.0
118265,0,1,11,30,76,91,97,178,0,0,1,15,46,56,56,56,0.28,CS,0.67,2109.17
118268,0,0,10,45,220,649,986,2330,0,0,6,45,160,429,649,736,0.56,SM,0.66,7886.662
118275,0,0,0,0,5,59,98,200,0,0,0,0,1,51,66,78,2.79,CS,2.9,5642.0
118277,0,4,8,12,12,12,13,19,0,3,9,12,15,15,15,15,0.26,CS,0.28,4800.0
118278,0,14,30,62,79,167,307,7667,1,5,17,25,42,90,101,286,0.26,SS,0.12,11208.75
118289,0,0,0,1,7,60,136,376,0,0,0,0,2,20,38,79,1.53,CS,3.74,2476.86848829125
118292,0,0,0,6,27,57,83,244,0,0,0,2,14,29,29,31,1.66,CS,1.53,7660.0
118293,0,0,2,10,67,275,327,382,0,0,7,18,30,69,75,95,0.91,BB,0.85,2898.34661776789
118296,1,3,13,24,114,324,772,2292,0,0,15,27,60,93,178,319,0.23,MG,0.51,9600.0
118303,0,0,6,33,91,96,99,108,0,0,2,37,88,89,89,90,0.54,MG,0.73,831.338
118314,4,5,11,14,15,17,44,218,5,8,10,10,10,10,10,22,0.02,CS,0.02,1300.0
118317,0,0,1,19,106,288,597,3096,0,0,1,14,63,93,187,706,0.94,SG,0.51,800.0
118321,0,4,5,9,12,92,202,886,0,3,3,5,5,72,111,130,0.35,FM,0.29,7363.0
118323,0,1,4,39,85,281,312,429,0,1,3,27,59,191,201,221,0.41,CS,0.41,383.927130343258
118325,1,1,9,51,215,705,928,2307,0,1,7,41,163,444,587,736,0.17,CS,0.47,3003.720107968
118329,0,0,8,21,73,85,91,122,0,0,10,18,70,74,74,76,0.64,CS,0.74,2245.0
118333,1,2,3,8,22,24,25,37,1,1,1,6,15,15,15,16,0.1,CO,0.03,1190.0
118335,0,1,13,40,64,90,126,294,0,0,4,12,37,44,51,53,0.46,CS,0.9,1440.0
118338,0,0,0,3,12,41,105,1129,0,0,0,14,18,49,120,799,1.65,CO,1.71,5880.0
118351,1,2,6,16,96,538,1159,2961,1,1,3,11,51,118,374,869,0.24,CS,0.24,1461.0
118356,0,0,2,2,15,57,122,329,0,0,1,1,6,38,50,53,0.53,CS,0.74,4450.0
118358,5,7,12,53,271,719,1218,2335,3,10,13,35,239,654,984,1478,0.14,CS,0.12,1800.0
118368,5,14,17,66,270,543,651,1332,3,7,13,42,174,451,546,640,0.15,CO,0.18,3200.0
118369,1,4,10,31,183,637,1184,2476,1,4,13,26,219,562,1012,1478,0.24,CS,0.18,1050.0
118372,0,1,4,5,18,37,71,250,0,1,1,1,22,22,35,59,0.5,CO,0.43,2717.0
118381,0,2,14,28,133,438,981,2806,0,1,5,15,112,203,355,869,0.35,CO,0.27,1255.0
118383,1,3,4,9,12,16,16,38,0,3,4,11,12,12,12,17,0.19,CS,0.36,2310.0
118386,1,1,1,1,2,13,50,173,0,0,0,0,0,1,25,37,0.14,MG,7.0,420.0
118387,0,0,12,31,69,464,826,1502,0,1,8,34,77,314,571,608,0.55,BB,0.49,15326.4363098768
118391,2,8,15,30,84,167,285,1728,2,6,18,25,67,125,224,352,0.19,CS,0.24,7786.43593845163
118392,1,1,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0.22,CO,30.31,7281.8951933
118393,0,5,13,23,37,42,53,368,0,5,13,27,48,52,57,57,0.27,SM,0.28,1925.0
118396,2,7,26,61,142,183,221,497,0,0,6,24,92,115,122,135,0.18,CS,0.68,1049.0
118398,0,4,11,40,79,91,101,164,0,8,12,18,44,56,56,56,0.27,CS,0.29,1553.0
118403,0,1,3,5,5,12,19,307,0,2,4,7,7,9,14,21,0.25,CO,0.33,5733.33
118405,0,4,24,62,274,611,685,1385,2,5,19,43,226,523,578,637,0.34,CS,0.14,4550.0
118406,0,1,1,1,1,1,2,6,0,0,0,0,0,0,0,0,0.48,CO,30.32,3606.0
118409,0,3,16,38,125,393,814,1901,0,2,8,16,55,180,387,736,0.4,SM,0.35,6200.0
118410,0,0,6,20,67,152,212,405,0,0,4,14,56,122,159,212,0.62,SG,0.59,2000.0
118411,0,0,0,0,1,12,40,334,0,0,0,0,1,3,13,30,4.9,CO,4.78,3518.662
118414,1,2,6,17,121,411,1076,1946,0,0,1,6,59,195,436,573,0.04,CS,0.96,2518.0
118415,1,6,18,43,52,80,118,512,1,1,2,15,16,22,28,39,0.19,ME,0.21,548.888311330572
118417,1,7,16,55,247,629,1094,2076,0,3,9,33,183,561,949,1637,0.24,CS,0.43,1456.0
118423,0,1,7,35,63,90,123,277,0,2,7,12,36,44,51,53,0.4,CS,0.4,13242.66
118427,0,0,1,7,34,229,543,1274,0,0,1,6,17,48,72,110,0.84,SS,0.82,25650.0
118428,0,0,0,0,0,10,12,32,0,0,0,0,0,2,2,2,6.96,CS,9.31,2300.0
118432,2,5,11,38,68,97,122,306,0,1,3,16,41,45,50,53,0.09,CO,0.48,1420.0
118439,3,6,13,56,541,1669,3443,6837,0,0,0,28,252,287,447,1371,0.08,CS,1.11,5827.0
118447,0,0,0,1,75,303,665,1000,0,0,0,0,52,195,420,439,1.21,DR,2.88,3047.61607598
118448,0,0,5,31,148,279,311,438,0,0,0,13,92,186,211,221,0.61,CS,1.26,5893.34
118451,0,0,0,0,2,26,53,161,0,0,0,0,0,2,14,19,3.81,CS,6.35,871.0
118455,0,1,3,12,57,221,321,366,0,0,8,24,38,63,68,81,0.46,SS,0.7,2686.0
118460,0,2,7,29,89,217,555,2425,0,4,12,47,158,339,648,1057,0.43,SM,0.34,4000.0
118461,0,0,0,0,15,19,25,82,0,0,0,0,11,13,13,23,2.05,CS,2.2,2615.0
118463,0,4,25,63,171,435,1183,4317,0,0,2,8,87,294,497,552,0.33,LG,0.87,2520.0
118470,0,0,8,21,89,168,454,2474,0,0,10,28,84,119,168,215,0.54,CO,0.52,1499.33
118473,0,1,10,18,60,152,213,406,0,0,7,12,51,123,155,212,0.49,SG,0.52,1149.50946854108
118476,0,0,0,0,2,3,3,35,0,0,0,0,0,0,0,7,2.81,BC,20.47,2472.0
118485,2,6,15,31,128,396,808,1910,1,3,7,12,57,183,398,736,0.05,CS,0.17,1889.0
118493,0,6,7,28,71,138,225,1726,0,5,6,20,60,103,151,318,0.35,CO,0.27,491.0
118494,0,0,2,6,53,113,286,1196,0,0,0,1,14,15,24,99,0.79,CO,1.27,5306.0
118501,0,1,9,29,80,208,295,1280,0,0,8,26,54,122,127,130,0.27,CO,0.54,4480.0
118506,0,0,0,0,11,52,97,600,0,0,0,0,7,42,68,80,2.84,CS,2.89,8928.66488505527
118518,3,14,39,95,164,478,1311,2307,0,2,7,26,71,84,117,293,0.13,CS,0.26,3618.0
118519,0,2,3,31,62,90,123,275,0,4,6,10,33,44,51,53,0.26,CS,0.26,3096.0
118522,0,0,0,13,24,32,127,638,0,0,0,6,12,14,31,93,1.33,CS,1.33,1300.0
118523,0,0,0,5,27,121,165,296,0,0,0,14,31,102,128,131,1.22,CO,1.19,1303.5
118528,0,0,1,2,14,58,139,685,0,0,0,0,3,14,33,54,0.67,CO,2.95,5213.662
118534,0,0,3,4,49,131,373,1214,0,0,0,1,14,15,26,101,0.85,CO,1.03,1640.0
118541,0,0,0,0,11,19,38,306,0,0,0,0,10,12,12,16,3.33,CS,2.07,8330.0
118547,0,2,4,5,18,38,72,236,0,0,1,1,22,22,34,57,0.27,CS,0.68,811.0
118551,3,6,17,37,83,91,97,158,1,2,7,18,44,56,56,56,0.1,MG,0.18,3380.0
118555,2,10,17,49,158,555,838,1949,3,8,8,32,157,533,756,1489,0.08,ME,0.11,1298.0
118558,0,0,3,13,72,276,326,383,0,0,11,19,30,68,75,95,0.74,BB,0.62,3554.0
118559,5,14,39,101,163,445,1298,2298,1,3,6,27,71,84,117,293,0.06,CO,0.11,1376.96964877632
118562,1,2,3,8,19,37,70,263,0,0,1,5,22,22,35,59,0.15,CS,0.54,2662.0
118565,0,1,5,21,55,196,465,742,0,0,2,20,23,60,68,80,0.42,CO,0.92,5300.0
118567,1,4,12,39,86,170,249,1128,0,0,1,10,37,107,124,130,0.13,SS,0.62,1983.0
118570,1,1,4,17,53,73,89,197,0,1,4,14,47,52,53,78,0.23,CS,0.25,6166.67
118574,0,2,3,31,62,90,123,276,0,4,4,10,33,44,51,53,0.3,CS,0.29,3571.0
118578,0,1,6,22,30,33,35,36,0,0,5,19,19,19,19,19,0.48,LG,0.87,3710.0
118580,0,2,16,59,164,449,1200,4312,0,0,1,11,83,302,502,552,0.28,LG,0.97,4420.0
118585,0,0,0,3,3,19,60,411,0,0,0,0,0,0,22,51,1.24,CO,10.87,4854.80547586536
118586,0,10,33,74,218,455,667,875,1,2,14,37,161,357,493,553,0.39,CS,0.21,2360.0
118587,0,0,0,0,1,9,21,109,0,0,0,0,0,0,3,37,3.1,CS,12.48,3138.52451075649
118597,1,7,20,39,68,139,212,361,4,6,12,38,56,134,167,212,0.24,CO,0.18,4100.0
118602,0,0,0,3,26,49,108,250,0,0,0,0,8,9,17,53,1.0,CS,2.36,720.0
118607,2,6,18,33,136,654,1424,2896,2,5,11,31,158,736,1176,1478,0.09,CS,0.1,1260.0
118620,0,1,1,5,38,78,113,402,0,0,2,2,31,56,65,211,0.37,CO,0.54,3750.0
118624,1,11,37,123,460,728,919,1048,0,0,13,22,94,243,325,345,0.16,CS,0.52,995.709106776761
118626,1,9,15,37,194,504,739,976,2,8,9,16,84,241,361,439,0.08,SM,0.01,1408.33
118636,2,7,27,61,142,181,221,497,0,0,6,24,91,115,122,135,0.19,CS,0.7,694.0
